resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
119,172019,montoya,,,,,,,,,,,,,,,
136,172019,mcnish,,,,,,,,,,,,,,,
153,172019,salo,,,,,,,,,,,,,,,
170,172019,irvine,,,,,,,,,,,,,,,
187,172019,panis,,,,,,,,,,,,,,,
204,172019,button,,,,,,,,,,,,,,,
221,172019,davidson,,,,,,,,,,,,,,,
238,172019,trulli,,,,,,,,,,,,,,,
255,172019,massa,,,,,,,,,,,,,,,
272,172019,raikkonen,,,,,,,,,,,,,,,
289,172019,panis,,,,,,,,,,,,,,,
17,172020,fisichella,,,,,,,,,,,,,,,
34,172020,yoong,,,,,,,,,,,,,,,
51,172020,mcnish,,,,,,,,,,,,,,,
68,172020,salo,,,,,,,,,,,,,,,
85,172020,fisichella,,,,,,,,,,,,,,,
102,172020,sato,,,,,,,,,,,,,,,
119,172020,montoya,,,,,,,,,,,,,,,
136,172020,mcnish,,,,,,,,,,,,,,,
153,172020,salo,,,,,,,,,,,,,,,
170,172020,irvine,,,,,,,,,,,,,,,
187,172020,panis,,,,,,,,,,,,,,,
204,172020,button,,,,,,,,,,,,,,,
221,172020,davidson,,,,,,,,,,,,,,,
238,172020,trulli,,,,,,,,,,,,,,,
255,172020,massa,,,,,,,,,,,,,,,
272,172020,raikkonen,,,,,,,,,,,,,,,
289,172020,panis,,,,,,,,,,,,,,,
17,172021,fisichella,,,,,,,,,,,,,,,
34,172021,yoong,,,,,,,,,,,,,,,
51,172021,mcnish,,,,,,,,,,,,,,,
68,172021,salo,,,,,,,,,,,,,,,
85,172021,fisichella,,,,,,,,,,,,,,,
102,172021,sato,,,,,,,,,,,,,,,
119,172021,montoya,,,,,,,,,,,,,,,
136,172021,mcnish,,,,,,,,,,,,,,,
153,172021,salo,,,,,,,,,,,,,,,
170,172021,irvine,,,,,,,,,,,,,,,
187,172021,panis,,,,,,,,,,,,,,,
204,172021,button,,,,,,,,,,,,,,,
221,172021,davidson,,,,,,,,,,,,,,,
238,172021,trulli,,,,,,,,,,,,,,,
255,172021,massa,,,,,,,,,,,,,,,
272,172021,raikkonen,,,,,,,,,,,,,,,
289,172021,panis,,,,,,,,,,,,,,,
17,172022,fisichella,,,,,,,,,,,,,,,
34,172022,yoong,,,,,,,,,,,,,,,
51,172022,mcnish,,,,,,,,,,,,,,,
68,172022,salo,,,,,,,,,,,,,,,
85,172022,fisichella,,,,,,,,,,,,,,,
102,172022,sato,,,,,,,,,,,,,,,
119,172022,montoya,,,,,,,,,,,,,,,
136,172022,mcnish,,,,,,,,,,,,,,,
153,172022,salo,,,,,,,,,,,,,,,
170,172022,irvine,,,,,,,,,,,,,,,
187,172022,panis,,,,,,,,,,,,,,,
204,172022,button,,,,,,,,,,,,,,,
221,172022,davidson,,,,,,,,,,,,,,,
238,172022,trulli,,,,,,,,,,,,,,,
255,172022,massa,,,,,,,,,,,,,,,
272,172022,raikkonen,,,,,,,,,,,,,,,
289,172022,panis,,,,,,,,,,,,,,,
16,162000,wilson,,,,,,,,,,,,,,,
32,162000,webber,,,,,,,,,,,,,,,
48,162000,pizzonia,,,,,,,,,,,,,,,
64,162000,webber,,,,,,,,,,,,,,,
80,162000,coulthard,,,,,,,,,,,,,,,
96,162000,alonso,,,,,,,,,,,,,,,
112,162000,verstappen,,,,,,,,,,,,,,,
128,162000,trulli,,,,,,,,,,,,,,,
144,162000,matta,,,,,,,,,,,,,,,
160,162000,verstappen,,,,,,,,,,,,,,,
176,162000,wilson,,,,,,,,,,,,,,,
192,162000,ralf_schumacher,,,,,,,,,,,,,,,
208,162000,baumgartner,,,,,,,,,,,,,,,
224,162000,verstappen,,,,,,,,,,,,,,,
240,162000,button,,,,,,,,,,,,,,,
256,162000,kiesa,,,,,,,,,,,,,,,
16,162001,wilson,,,,,,,,,,,,,,,
32,162001,webber,,,,,,,,,,,,,,,
48,162001,pizzonia,,,,,,,,,,,,,,,
64,162001,webber,,,,,,,,,,,,,,,
80,162001,coulthard,,,,,,,,,,,,,,,
96,162001,alonso,,,,,,,,,,,,,,,
112,162001,verstappen,,,,,,,,,,,,,,,
128,162001,trulli,,,,,,,,,,,,,,,
144,162001,matta,,,,,,,,,,,,,,,
160,162001,verstappen,,,,,,,,,,,,,,,
176,162001,wilson,,,,,,,,,,,,,,,
192,162001,ralf_schumacher,,,,,,,,,,,,,,,
208,162001,baumgartner,,,,,,,,,,,,,,,
224,162001,verstappen,,,,,,,,,,,,,,,
240,162001,button,,,,,,,,,,,,,,,
256,162001,kiesa,,,,,,,,,,,,,,,
16,162002,wilson,,,,,,,,,,,,,,,
32,162002,webber,,,,,,,,,,,,,,,
48,162002,pizzonia,,,,,,,,,,,,,,,
64,162002,webber,,,,,,,,,,,,,,,
80,162002,coulthard,,,,,,,,,,,,,,,
96,162002,alonso,,,,,,,,,,,,,,,
112,162002,verstappen,,,,,,,,,,,,,,,
128,162002,trulli,,,,,,,,,,,,,,,
144,162002,matta,,,,,,,,,,,,,,,
160,162002,verstappen,,,,,,,,,,,,,,,
176,162002,wilson,,,,,,,,,,,,,,,
192,162002,ralf_schumacher,,,,,,,,,,,,,,,
208,162002,baumgartner,,,,,,,,,,,,,,,
224,162002,verstappen,,,,,,,,,,,,,,,
240,162002,button,,,,,,,,,,,,,,,
256,162002,kiesa,,,,,,,,,,,,,,,
16,162003,wilson,,,,,,,,,,,,,,,
32,162003,webber,,,,,,,,,,,,,,,
48,162003,pizzonia,,,,,,,,,,,,,,,
64,162003,webber,,,,,,,,,,,,,,,
80,162003,coulthard,,,,,,,,,,,,,,,
96,162003,alonso,,,,,,,,,,,,,,,
112,162003,verstappen,,,,,,,,,,,,,,,
128,162003,trulli,,,,,,,,,,,,,,,
144,162003,matta,,,,,,,,,,,,,,,
160,162003,verstappen,,,,,,,,,,,,,,,
176,162003,wilson,,,,,,,,,,,,,,,
192,162003,ralf_schumacher,,,,,,,,,,,,,,,
208,162003,baumgartner,,,,,,,,,,,,,,,
224,162003,verstappen,,,,,,,,,,,,,,,
240,162003,button,,,,,,,,,,,,,,,
256,162003,kiesa,,,,,,,,,,,,,,,
16,162004,wilson,,,,,,,,,,,,,,,
32,162004,webber,,,,,,,,,,,,,,,
48,162004,pizzonia,,,,,,,,,,,,,,,
64,162004,webber,,,,,,,,,,,,,,,
80,162004,coulthard,,,,,,,,,,,,,,,
96,162004,alonso,,,,,,,,,,,,,,,
112,162004,verstappen,,,,,,,,,,,,,,,
128,162004,trulli,,,,,,,,,,,,,,,
144,162004,matta,,,,,,,,,,,,,,,
160,162004,verstappen,,,,,,,,,,,,,,,
176,162004,wilson,,,,,,,,,,,,,,,
192,162004,ralf_schumacher,,,,,,,,,,,,,,,
208,162004,baumgartner,,,,,,,,,,,,,,,
224,162004,verstappen,,,,,,,,,,,,,,,
240,162004,button,,,,,,,,,,,,,,,
256,162004,kiesa,,,,,,,,,,,,,,,
16,162005,wilson,,,,,,,,,,,,,,,
32,162005,webber,,,,,,,,,,,,,,,
48,162005,pizzonia,,,,,,,,,,,,,,,
64,162005,webber,,,,,,,,,,,,,,,
80,162005,coulthard,,,,,,,,,,,,,,,
96,162005,alonso,,,,,,,,,,,,,,,
112,162005,verstappen,,,,,,,,,,,,,,,
128,162005,trulli,,,,,,,,,,,,,,,
144,162005,matta,,,,,,,,,,,,,,,
160,162005,verstappen,,,,,,,,,,,,,,,
176,162005,wilson,,,,,,,,,,,,,,,
192,162005,ralf_schumacher,,,,,,,,,,,,,,,
208,162005,baumgartner,,,,,,,,,,,,,,,
224,162005,verstappen,,,,,,,,,,,,,,,
240,162005,button,,,,,,,,,,,,,,,
256,162005,kiesa,,,,,,,,,,,,,,,
16,162006,wilson,,,,,,,,,,,,,,,
32,162006,webber,,,,,,,,,,,,,,,
48,162006,pizzonia,,,,,,,,,,,,,,,
64,162006,webber,,,,,,,,,,,,,,,
80,162006,coulthard,,,,,,,,,,,,,,,
96,162006,alonso,,,,,,,,,,,,,,,
112,162006,verstappen,,,,,,,,,,,,,,,
128,162006,trulli,,,,,,,,,,,,,,,
144,162006,matta,,,,,,,,,,,,,,,
160,162006,verstappen,,,,,,,,,,,,,,,
176,162006,wilson,,,,,,,,,,,,,,,
192,162006,ralf_schumacher,,,,,,,,,,,,,,,
208,162006,baumgartner,,,,,,,,,,,,,,,
224,162006,verstappen,,,,,,,,,,,,,,,
240,162006,button,,,,,,,,,,,,,,,
256,162006,kiesa,,,,,,,,,,,,,,,
16,162007,wilson,,,,,,,,,,,,,,,
32,162007,webber,,,,,,,,,,,,,,,
48,162007,pizzonia,,,,,,,,,,,,,,,
64,162007,webber,,,,,,,,,,,,,,,
80,162007,coulthard,,,,,,,,,,,,,,,
96,162007,alonso,,,,,,,,,,,,,,,
112,162007,verstappen,,,,,,,,,,,,,,,
128,162007,trulli,,,,,,,,,,,,,,,
144,162007,matta,,,,,,,,,,,,,,,
160,162007,verstappen,,,,,,,,,,,,,,,
176,162007,wilson,,,,,,,,,,,,,,,
192,162007,ralf_schumacher,,,,,,,,,,,,,,,
208,162007,baumgartner,,,,,,,,,,,,,,,
224,162007,verstappen,,,,,,,,,,,,,,,
240,162007,button,,,,,,,,,,,,,,,
256,162007,kiesa,,,,,,,,,,,,,,,
16,162008,wilson,,,,,,,,,,,,,,,
32,162008,webber,,,,,,,,,,,,,,,
48,162008,pizzonia,,,,,,,,,,,,,,,
64,162008,webber,,,,,,,,,,,,,,,
80,162008,coulthard,,,,,,,,,,,,,,,
96,162008,alonso,,,,,,,,,,,,,,,
112,162008,verstappen,,,,,,,,,,,,,,,
128,162008,trulli,,,,,,,,,,,,,,,
144,162008,matta,,,,,,,,,,,,,,,
160,162008,verstappen,,,,,,,,,,,,,,,
176,162008,wilson,,,,,,,,,,,,,,,
192,162008,ralf_schumacher,,,,,,,,,,,,,,,
208,162008,baumgartner,,,,,,,,,,,,,,,
224,162008,verstappen,,,,,,,,,,,,,,,
240,162008,button,,,,,,,,,,,,,,,
256,162008,kiesa,,,,,,,,,,,,,,,
16,162009,wilson,,,,,,,,,,,,,,,
32,162009,webber,,,,,,,,,,,,,,,
48,162009,pizzonia,,,,,,,,,,,,,,,
64,162009,webber,,,,,,,,,,,,,,,
80,162009,coulthard,,,,,,,,,,,,,,,
96,162009,alonso,,,,,,,,,,,,,,,
112,162009,verstappen,,,,,,,,,,,,,,,
128,162009,trulli,,,,,,,,,,,,,,,
144,162009,matta,,,,,,,,,,,,,,,
160,162009,verstappen,,,,,,,,,,,,,,,
176,162009,wilson,,,,,,,,,,,,,,,
192,162009,ralf_schumacher,,,,,,,,,,,,,,,
208,162009,baumgartner,,,,,,,,,,,,,,,
224,162009,verstappen,,,,,,,,,,,,,,,
240,162009,button,,,,,,,,,,,,,,,
256,162009,kiesa,,,,,,,,,,,,,,,
16,162010,wilson,,,,,,,,,,,,,,,
32,162010,webber,,,,,,,,,,,,,,,
48,162010,pizzonia,,,,,,,,,,,,,,,
64,162010,webber,,,,,,,,,,,,,,,
80,162010,coulthard,,,,,,,,,,,,,,,
96,162010,alonso,,,,,,,,,,,,,,,
112,162010,verstappen,,,,,,,,,,,,,,,
128,162010,trulli,,,,,,,,,,,,,,,
144,162010,matta,,,,,,,,,,,,,,,
160,162010,verstappen,,,,,,,,,,,,,,,
176,162010,wilson,,,,,,,,,,,,,,,
192,162010,ralf_schumacher,,,,,,,,,,,,,,,
208,162010,baumgartner,,,,,,,,,,,,,,,
224,162010,verstappen,,,,,,,,,,,,,,,
240,162010,button,,,,,,,,,,,,,,,
256,162010,kiesa,,,,,,,,,,,,,,,
16,162011,wilson,,,,,,,,,,,,,,,
32,162011,webber,,,,,,,,,,,,,,,
48,162011,pizzonia,,,,,,,,,,,,,,,
64,162011,webber,,,,,,,,,,,,,,,
80,162011,coulthard,,,,,,,,,,,,,,,
96,162011,alonso,,,,,,,,,,,,,,,
112,162011,verstappen,,,,,,,,,,,,,,,
128,162011,trulli,,,,,,,,,,,,,,,
144,162011,matta,,,,,,,,,,,,,,,
160,162011,verstappen,,,,,,,,,,,,,,,
176,162011,wilson,,,,,,,,,,,,,,,
192,162011,ralf_schumacher,,,,,,,,,,,,,,,
208,162011,baumgartner,,,,,,,,,,,,,,,
224,162011,verstappen,,,,,,,,,,,,,,,
240,162011,button,,,,,,,,,,,,,,,
256,162011,kiesa,,,,,,,,,,,,,,,
16,162012,wilson,,,,,,,,,,,,,,,
32,162012,webber,,,,,,,,,,,,,,,
48,162012,pizzonia,,,,,,,,,,,,,,,
64,162012,webber,,,,,,,,,,,,,,,
80,162012,coulthard,,,,,,,,,,,,,,,
96,162012,alonso,,,,,,,,,,,,,,,
112,162012,verstappen,,,,,,,,,,,,,,,
128,162012,trulli,,,,,,,,,,,,,,,
144,162012,matta,,,,,,,,,,,,,,,
160,162012,verstappen,,,,,,,,,,,,,,,
176,162012,wilson,,,,,,,,,,,,,,,
192,162012,ralf_schumacher,,,,,,,,,,,,,,,
208,162012,baumgartner,,,,,,,,,,,,,,,
224,162012,verstappen,,,,,,,,,,,,,,,
240,162012,button,,,,,,,,,,,,,,,
256,162012,kiesa,,,,,,,,,,,,,,,
16,162013,wilson,,,,,,,,,,,,,,,
32,162013,webber,,,,,,,,,,,,,,,
48,162013,pizzonia,,,,,,,,,,,,,,,
64,162013,webber,,,,,,,,,,,,,,,
80,162013,coulthard,,,,,,,,,,,,,,,
96,162013,alonso,,,,,,,,,,,,,,,
112,162013,verstappen,,,,,,,,,,,,,,,
128,162013,trulli,,,,,,,,,,,,,,,
144,162013,matta,,,,,,,,,,,,,,,
160,162013,verstappen,,,,,,,,,,,,,,,
176,162013,wilson,,,,,,,,,,,,,,,
192,162013,ralf_schumacher,,,,,,,,,,,,,,,
208,162013,baumgartner,,,,,,,,,,,,,,,
224,162013,verstappen,,,,,,,,,,,,,,,
240,162013,button,,,,,,,,,,,,,,,
256,162013,kiesa,,,,,,,,,,,,,,,
16,162014,wilson,,,,,,,,,,,,,,,
32,162014,webber,,,,,,,,,,,,,,,
48,162014,pizzonia,,,,,,,,,,,,,,,
64,162014,webber,,,,,,,,,,,,,,,
80,162014,coulthard,,,,,,,,,,,,,,,
96,162014,alonso,,,,,,,,,,,,,,,
112,162014,verstappen,,,,,,,,,,,,,,,
128,162014,trulli,,,,,,,,,,,,,,,
144,162014,matta,,,,,,,,,,,,,,,
160,162014,verstappen,,,,,,,,,,,,,,,
176,162014,wilson,,,,,,,,,,,,,,,
192,162014,ralf_schumacher,,,,,,,,,,,,,,,
208,162014,baumgartner,,,,,,,,,,,,,,,
224,162014,verstappen,,,,,,,,,,,,,,,
240,162014,button,,,,,,,,,,,,,,,
256,162014,kiesa,,,,,,,,,,,,,,,
16,162015,wilson,,,,,,,,,,,,,,,
32,162015,webber,,,,,,,,,,,,,,,
48,162015,pizzonia,,,,,,,,,,,,,,,
64,162015,webber,,,,,,,,,,,,,,,
80,162015,coulthard,,,,,,,,,,,,,,,
96,162015,alonso,,,,,,,,,,,,,,,
112,162015,verstappen,,,,,,,,,,,,,,,
128,162015,trulli,,,,,,,,,,,,,,,
144,162015,matta,,,,,,,,,,,,,,,
160,162015,verstappen,,,,,,,,,,,,,,,
176,162015,wilson,,,,,,,,,,,,,,,
192,162015,ralf_schumacher,,,,,,,,,,,,,,,
208,162015,baumgartner,,,,,,,,,,,,,,,
224,162015,verstappen,,,,,,,,,,,,,,,
240,162015,button,,,,,,,,,,,,,,,
256,162015,kiesa,,,,,,,,,,,,,,,
16,162016,wilson,,,,,,,,,,,,,,,
32,162016,webber,,,,,,,,,,,,,,,
48,162016,pizzonia,,,,,,,,,,,,,,,
64,162016,webber,,,,,,,,,,,,,,,
80,162016,coulthard,,,,,,,,,,,,,,,
96,162016,alonso,,,,,,,,,,,,,,,
112,162016,verstappen,,,,,,,,,,,,,,,
128,162016,trulli,,,,,,,,,,,,,,,
144,162016,matta,,,,,,,,,,,,,,,
160,162016,verstappen,,,,,,,,,,,,,,,
176,162016,wilson,,,,,,,,,,,,,,,
192,162016,ralf_schumacher,,,,,,,,,,,,,,,
208,162016,baumgartner,,,,,,,,,,,,,,,
224,162016,verstappen,,,,,,,,,,,,,,,
240,162016,button,,,,,,,,,,,,,,,
256,162016,kiesa,,,,,,,,,,,,,,,
16,162017,wilson,,,,,,,,,,,,,,,
32,162017,webber,,,,,,,,,,,,,,,
48,162017,pizzonia,,,,,,,,,,,,,,,
64,162017,webber,,,,,,,,,,,,,,,
80,162017,coulthard,,,,,,,,,,,,,,,
96,162017,alonso,,,,,,,,,,,,,,,
112,162017,verstappen,,,,,,,,,,,,,,,
128,162017,trulli,,,,,,,,,,,,,,,
144,162017,matta,,,,,,,,,,,,,,,
160,162017,verstappen,,,,,,,,,,,,,,,
176,162017,wilson,,,,,,,,,,,,,,,
192,162017,ralf_schumacher,,,,,,,,,,,,,,,
208,162017,baumgartner,,,,,,,,,,,,,,,
224,162017,verstappen,,,,,,,,,,,,,,,
240,162017,button,,,,,,,,,,,,,,,
256,162017,kiesa,,,,,,,,,,,,,,,
16,162018,wilson,,,,,,,,,,,,,,,
32,162018,webber,,,,,,,,,,,,,,,
48,162018,pizzonia,,,,,,,,,,,,,,,
64,162018,webber,,,,,,,,,,,,,,,
80,162018,coulthard,,,,,,,,,,,,,,,
96,162018,alonso,,,,,,,,,,,,,,,
112,162018,verstappen,,,,,,,,,,,,,,,
128,162018,trulli,,,,,,,,,,,,,,,
144,162018,matta,,,,,,,,,,,,,,,
160,162018,verstappen,,,,,,,,,,,,,,,
176,162018,wilson,,,,,,,,,,,,,,,
192,162018,ralf_schumacher,,,,,,,,,,,,,,,
208,162018,baumgartner,,,,,,,,,,,,,,,
224,162018,verstappen,,,,,,,,,,,,,,,
240,162018,button,,,,,,,,,,,,,,,
256,162018,kiesa,,,,,,,,,,,,,,,
16,162019,wilson,,,,,,,,,,,,,,,
32,162019,webber,,,,,,,,,,,,,,,
48,162019,pizzonia,,,,,,,,,,,,,,,
64,162019,webber,,,,,,,,,,,,,,,
80,162019,coulthard,,,,,,,,,,,,,,,
96,162019,alonso,,,,,,,,,,,,,,,
112,162019,verstappen,,,,,,,,,,,,,,,
128,162019,trulli,,,,,,,,,,,,,,,
144,162019,matta,,,,,,,,,,,,,,,
160,162019,verstappen,,,,,,,,,,,,,,,
176,162019,wilson,,,,,,,,,,,,,,,
192,162019,ralf_schumacher,,,,,,,,,,,,,,,
208,162019,baumgartner,,,,,,,,,,,,,,,
224,162019,verstappen,,,,,,,,,,,,,,,
240,162019,button,,,,,,,,,,,,,,,
256,162019,kiesa,,,,,,,,,,,,,,,
16,162020,wilson,,,,,,,,,,,,,,,
32,162020,webber,,,,,,,,,,,,,,,
48,162020,pizzonia,,,,,,,,,,,,,,,
64,162020,webber,,,,,,,,,,,,,,,
80,162020,coulthard,,,,,,,,,,,,,,,
96,162020,alonso,,,,,,,,,,,,,,,
112,162020,verstappen,,,,,,,,,,,,,,,
128,162020,trulli,,,,,,,,,,,,,,,
144,162020,matta,,,,,,,,,,,,,,,
160,162020,verstappen,,,,,,,,,,,,,,,
176,162020,wilson,,,,,,,,,,,,,,,
192,162020,ralf_schumacher,,,,,,,,,,,,,,,
208,162020,baumgartner,,,,,,,,,,,,,,,
224,162020,verstappen,,,,,,,,,,,,,,,
240,162020,button,,,,,,,,,,,,,,,
256,162020,kiesa,,,,,,,,,,,,,,,
16,162021,wilson,,,,,,,,,,,,,,,
32,162021,webber,,,,,,,,,,,,,,,
48,162021,pizzonia,,,,,,,,,,,,,,,
64,162021,webber,,,,,,,,,,,,,,,
80,162021,coulthard,,,,,,,,,,,,,,,
96,162021,alonso,,,,,,,,,,,,,,,
112,162021,verstappen,,,,,,,,,,,,,,,
128,162021,trulli,,,,,,,,,,,,,,,
144,162021,matta,,,,,,,,,,,,,,,
160,162021,verstappen,,,,,,,,,,,,,,,
176,162021,wilson,,,,,,,,,,,,,,,
192,162021,ralf_schumacher,,,,,,,,,,,,,,,
208,162021,baumgartner,,,,,,,,,,,,,,,
224,162021,verstappen,,,,,,,,,,,,,,,
240,162021,button,,,,,,,,,,,,,,,
256,162021,kiesa,,,,,,,,,,,,,,,
16,162022,wilson,,,,,,,,,,,,,,,
32,162022,webber,,,,,,,,,,,,,,,
48,162022,pizzonia,,,,,,,,,,,,,,,
64,162022,webber,,,,,,,,,,,,,,,
80,162022,coulthard,,,,,,,,,,,,,,,
96,162022,alonso,,,,,,,,,,,,,,,
112,162022,verstappen,,,,,,,,,,,,,,,
128,162022,trulli,,,,,,,,,,,,,,,
144,162022,matta,,,,,,,,,,,,,,,
160,162022,verstappen,,,,,,,,,,,,,,,
176,162022,wilson,,,,,,,,,,,,,,,
192,162022,ralf_schumacher,,,,,,,,,,,,,,,
208,162022,baumgartner,,,,,,,,,,,,,,,
224,162022,verstappen,,,,,,,,,,,,,,,
240,162022,button,,,,,,,,,,,,,,,
256,162022,kiesa,,,,,,,,,,,,,,,
18,182000,webber,,,,,,,,,,,,,,,
36,182000,heidfeld,,,,,,,,,,,,,,,
54,182000,coulthard,,,,,,,,,,,,,,,
72,182000,matta,,,,,,,,,,,,,,,
90,182000,heidfeld,,,,,,,,,,,,,,,
108,182000,coulthard,,,,,,,,,,,,,,,
126,182000,raikkonen,,,,,,,,,,,,,,,
144,182000,montoya,,,,,,,,,,,,,,,
162,182000,massa,,,,,,,,,,,,,,,
180,182000,bruni,,,,,,,,,,,,,,,
198,182000,trulli,,,,,,,,,,,,,,,
216,182000,heidfeld,,,,,,,,,,,,,,,
234,182000,zonta,,,,,,,,,,,,,,,
252,182000,sato,,,,,,,,,,,,,,,
270,182000,bruni,,,,,,,,,,,,,,,
288,182000,ralf_schumacher,,,,,,,,,,,,,,,
306,182000,coulthard,,,,,,,,,,,,,,,
324,182000,webber,,,,,,,,,,,,,,,
18,182001,webber,,,,,,,,,,,,,,,
36,182001,heidfeld,,,,,,,,,,,,,,,
54,182001,coulthard,,,,,,,,,,,,,,,
72,182001,matta,,,,,,,,,,,,,,,
90,182001,heidfeld,,,,,,,,,,,,,,,
108,182001,coulthard,,,,,,,,,,,,,,,
126,182001,raikkonen,,,,,,,,,,,,,,,
144,182001,montoya,,,,,,,,,,,,,,,
162,182001,massa,,,,,,,,,,,,,,,
180,182001,bruni,,,,,,,,,,,,,,,
198,182001,trulli,,,,,,,,,,,,,,,
216,182001,heidfeld,,,,,,,,,,,,,,,
234,182001,zonta,,,,,,,,,,,,,,,
252,182001,sato,,,,,,,,,,,,,,,
270,182001,bruni,,,,,,,,,,,,,,,
288,182001,ralf_schumacher,,,,,,,,,,,,,,,
306,182001,coulthard,,,,,,,,,,,,,,,
324,182001,webber,,,,,,,,,,,,,,,
18,182002,webber,,,,,,,,,,,,,,,
36,182002,heidfeld,,,,,,,,,,,,,,,
54,182002,coulthard,,,,,,,,,,,,,,,
72,182002,matta,,,,,,,,,,,,,,,
90,182002,heidfeld,,,,,,,,,,,,,,,
108,182002,coulthard,,,,,,,,,,,,,,,
126,182002,raikkonen,,,,,,,,,,,,,,,
144,182002,montoya,,,,,,,,,,,,,,,
162,182002,massa,,,,,,,,,,,,,,,
180,182002,bruni,,,,,,,,,,,,,,,
198,182002,trulli,,,,,,,,,,,,,,,
216,182002,heidfeld,,,,,,,,,,,,,,,
234,182002,zonta,,,,,,,,,,,,,,,
252,182002,sato,,,,,,,,,,,,,,,
270,182002,bruni,,,,,,,,,,,,,,,
288,182002,ralf_schumacher,,,,,,,,,,,,,,,
306,182002,coulthard,,,,,,,,,,,,,,,
324,182002,webber,,,,,,,,,,,,,,,
18,182003,webber,,,,,,,,,,,,,,,
36,182003,heidfeld,,,,,,,,,,,,,,,
54,182003,coulthard,,,,,,,,,,,,,,,
72,182003,matta,,,,,,,,,,,,,,,
90,182003,heidfeld,,,,,,,,,,,,,,,
108,182003,coulthard,,,,,,,,,,,,,,,
126,182003,raikkonen,,,,,,,,,,,,,,,
144,182003,montoya,,,,,,,,,,,,,,,
162,182003,massa,,,,,,,,,,,,,,,
180,182003,bruni,,,,,,,,,,,,,,,
198,182003,trulli,,,,,,,,,,,,,,,
216,182003,heidfeld,,,,,,,,,,,,,,,
234,182003,zonta,,,,,,,,,,,,,,,
252,182003,sato,,,,,,,,,,,,,,,
270,182003,bruni,,,,,,,,,,,,,,,
288,182003,ralf_schumacher,,,,,,,,,,,,,,,
306,182003,coulthard,,,,,,,,,,,,,,,
324,182003,webber,,,,,,,,,,,,,,,
18,182004,webber,,,,,,,,,,,,,,,
36,182004,heidfeld,,,,,,,,,,,,,,,
54,182004,coulthard,,,,,,,,,,,,,,,
72,182004,matta,,,,,,,,,,,,,,,
90,182004,heidfeld,,,,,,,,,,,,,,,
108,182004,coulthard,,,,,,,,,,,,,,,
126,182004,raikkonen,,,,,,,,,,,,,,,
144,182004,montoya,,,,,,,,,,,,,,,
162,182004,massa,,,,,,,,,,,,,,,
180,182004,bruni,,,,,,,,,,,,,,,
198,182004,trulli,,,,,,,,,,,,,,,
216,182004,heidfeld,,,,,,,,,,,,,,,
234,182004,zonta,,,,,,,,,,,,,,,
252,182004,sato,,,,,,,,,,,,,,,
270,182004,bruni,,,,,,,,,,,,,,,
288,182004,ralf_schumacher,,,,,,,,,,,,,,,
306,182004,coulthard,,,,,,,,,,,,,,,
324,182004,webber,,,,,,,,,,,,,,,
18,182005,webber,,,,,,,,,,,,,,,
36,182005,heidfeld,,,,,,,,,,,,,,,
54,182005,coulthard,,,,,,,,,,,,,,,
72,182005,matta,,,,,,,,,,,,,,,
90,182005,heidfeld,,,,,,,,,,,,,,,
108,182005,coulthard,,,,,,,,,,,,,,,
126,182005,raikkonen,,,,,,,,,,,,,,,
144,182005,montoya,,,,,,,,,,,,,,,
162,182005,massa,,,,,,,,,,,,,,,
180,182005,bruni,,,,,,,,,,,,,,,
198,182005,trulli,,,,,,,,,,,,,,,
216,182005,heidfeld,,,,,,,,,,,,,,,
234,182005,zonta,,,,,,,,,,,,,,,
252,182005,sato,,,,,,,,,,,,,,,
270,182005,bruni,,,,,,,,,,,,,,,
288,182005,ralf_schumacher,,,,,,,,,,,,,,,
306,182005,coulthard,,,,,,,,,,,,,,,
324,182005,webber,,,,,,,,,,,,,,,
18,182006,webber,,,,,,,,,,,,,,,
36,182006,heidfeld,,,,,,,,,,,,,,,
54,182006,coulthard,,,,,,,,,,,,,,,
72,182006,matta,,,,,,,,,,,,,,,
90,182006,heidfeld,,,,,,,,,,,,,,,
108,182006,coulthard,,,,,,,,,,,,,,,
126,182006,raikkonen,,,,,,,,,,,,,,,
144,182006,montoya,,,,,,,,,,,,,,,
162,182006,massa,,,,,,,,,,,,,,,
180,182006,bruni,,,,,,,,,,,,,,,
198,182006,trulli,,,,,,,,,,,,,,,
216,182006,heidfeld,,,,,,,,,,,,,,,
234,182006,zonta,,,,,,,,,,,,,,,
252,182006,sato,,,,,,,,,,,,,,,
270,182006,bruni,,,,,,,,,,,,,,,
288,182006,ralf_schumacher,,,,,,,,,,,,,,,
306,182006,coulthard,,,,,,,,,,,,,,,
324,182006,webber,,,,,,,,,,,,,,,
18,182007,webber,,,,,,,,,,,,,,,
36,182007,heidfeld,,,,,,,,,,,,,,,
54,182007,coulthard,,,,,,,,,,,,,,,
72,182007,matta,,,,,,,,,,,,,,,
90,182007,heidfeld,,,,,,,,,,,,,,,
108,182007,coulthard,,,,,,,,,,,,,,,
126,182007,raikkonen,,,,,,,,,,,,,,,
144,182007,montoya,,,,,,,,,,,,,,,
162,182007,massa,,,,,,,,,,,,,,,
180,182007,bruni,,,,,,,,,,,,,,,
198,182007,trulli,,,,,,,,,,,,,,,
216,182007,heidfeld,,,,,,,,,,,,,,,
